id,site_id,site_type,serial_number,lat,lng,isinside,city,town,road,address,addressAmenity,nominatimOSMdata,fixdate,Pipe_diameter,wav_data,error_code,leak_result,date,time,ai_result,leakreason,leakmanage,created,dip,env,pvc,tfc,fft_peak,memo
266946,ITRI_AI01,mobile,ITRI0001001,0.0000000000,0.0000000000,1,"",[未知鄉鎮],[未知道路],"","","",0000-00-00,,2024-07-08T105034,OK,UK,2024-07-08,10:50:34.000000,82.00000,,,2024-07-08 02:51:38.529116,13.00000,1.00000,69.00000,17.00000,"[{""data"":""66.3233"",""hz"":""527.4725""},{""data"":""14.2302"",""hz"":""179.1045""},{""data"":""7.9352"",""hz"":""111.8881""},{""data"":""2.4235"",""hz"":""96.3855""}]",
266947,ITRI_AI01,mobile,ITRI0001001,0.0000000000,0.0000000000,1,"",[未知鄉鎮],[未知道路],"","","",0000-00-00,,2024-07-08T105135,OK,UK,2024-07-08,10:51:35.000000,82.00000,,,2024-07-08 02:51:44.762799,13.00000,1.00000,69.00000,17.00000,"[{""data"":""65.5962"",""hz"":""533.3333""},{""data"":""17.3346"",""hz"":""180.4511""},{""data"":""8.5184"",""hz"":""112.4122""},{""data"":""1.4927"",""hz"":""97.1660""}]",
266948,ITRI_AI01,mobile,ITRI0001001,0.0000000000,0.0000000000,1,"",[未知鄉鎮],[未知道路],"","","",0000-00-00,,2024-07-08T105203,OK,UK,2024-07-08,10:52:03.000000,79.00000,,,2024-07-08 02:53:50.126328,12.00000,2.00000,67.00000,19.00000,"[{""data"":""76.6424"",""hz"":""533.3333""},{""data"":""12.9467"",""hz"":""192.0000""},{""data"":""3.1058"",""hz"":""115.1079""}]",
266949,ITRI_AI01,mobile,ITRI0001001,0.0000000000,0.0000000000,1,"",[未知鄉鎮],[未知道路],"","","",0000-00-00,,2024-07-08T105348,OK,UK,2024-07-08,10:53:48.000000,79.00000,,,2024-07-08 02:53:56.137233,12.00000,2.00000,67.00000,19.00000,"[{""data"":""76.5950"",""hz"":""527.4725""},{""data"":""9.8890"",""hz"":""194.3320""},{""data"":""3.5746"",""hz"":""151.8987""},{""data"":""5.8825"",""hz"":""116.7883""}]",
266957,ITRI_AI01,mobile,ITRI0001001,0.0000000000,0.0000000000,1,"",[未知鄉鎮],[未知道路],"","","",0000-00-00,,2024-07-08T145629,OK,UK,2024-07-08,14:56:29.000000,81.00000,,,2024-07-08 06:56:38.194777,12.00000,1.00000,69.00000,17.00000,"[{""data"":""117.9618"",""hz"":""592.5926""},{""data"":""33.8155"",""hz"":""193.5484""},{""data"":""16.4444"",""hz"":""113.2075""}]",
266958,ITRI_AI01,mobile,ITRI0001001,0.0000000000,0.0000000000,1,"",[未知鄉鎮],[未知道路],"","","",0000-00-00,,2024-07-08T145635,OK,UK,2024-07-08,14:56:35.000000,80.00000,,,2024-07-08 06:56:54.108725,12.00000,2.00000,68.00000,19.00000,"[{""data"":""119.1847"",""hz"":""585.3659""},{""data"":""34.0780"",""hz"":""193.5484""},{""data"":""13.6668"",""hz"":""114.5585""}]",
266959,ITRI_AI01,mobile,ITRI0001001,0.0000000000,0.0000000000,1,"",[未知鄉鎮],[未知道路],"","","",0000-00-00,,2024-07-08T145712,OK,UK,2024-07-08,14:57:12.000000,74.00000,,,2024-07-08 06:57:32.410509,11.00000,4.00000,63.00000,22.00000,"[{""data"":""52.6448"",""hz"":""600.0000""},{""data"":""23.4332"",""hz"":""200.0000""},{""data"":""19.1919"",""hz"":""121.5190""}]",
266960,ITRI_AI01,mobile,ITRI0001001,0.0000000000,0.0000000000,1,"",[未知鄉鎮],[未知道路],"","","",0000-00-00,,2024-07-08T145728,OK,UK,2024-07-08,14:57:28.000000,74.00000,,,2024-07-08 06:57:35.721298,11.00000,4.00000,63.00000,23.00000,"[{""data"":""55.5853"",""hz"":""607.5949""},{""data"":""26.9799"",""hz"":""201.6807""},{""data"":""21.0968"",""hz"":""121.2121""}]",
266962,ITRI_AI01,mobile,ITRI0001001,0.0000000000,0.0000000000,1,"",[未知鄉鎮],[未知道路],"","","",0000-00-00,,2024-07-08T145802,OK,UK,2024-07-08,14:58:02.000000,81.00000,,,2024-07-08 06:58:26.900217,12.00000,1.00000,69.00000,18.00000,"[{""data"":""108.8696"",""hz"":""615.3846""},{""data"":""47.8096"",""hz"":""203.3898""},{""data"":""24.2672"",""hz"":""122.1374""}]",
266963,ITRI_AI01,mobile,ITRI0001001,0.0000000000,0.0000000000,1,"",[未知鄉鎮],[未知道路],"","","",0000-00-00,,2024-07-08T145837,OK,UK,2024-07-08,14:58:37.000000,82.00000,,,2024-07-08 07:03:33.747191,13.00000,1.00000,69.00000,17.00000,"[{""data"":""74.8354"",""hz"":""527.4725""},{""data"":""22.6419"",""hz"":""170.2128""},{""data"":""2.8760"",""hz"":""105.7269""}]",
266964,ITRI_AI01,mobile,ITRI0001001,0.0000000000,0.0000000000,1,"",[未知鄉鎮],[未知道路],"","","",0000-00-00,,2024-07-08T145910,OK,UK,2024-07-08,14:59:10.000000,83.00000,,,2024-07-08 07:03:40.874316,13.00000,1.00000,70.00000,16.00000,"[{""data"":""85.6499"",""hz"":""533.3333""},{""data"":""25.2736"",""hz"":""173.2852""},{""data"":""3.2806"",""hz"":""107.1429""}]",
266967,ITRI_AI01,mobile,ITRI0001001,0.0000000000,0.0000000000,1,"",[未知鄉鎮],[未知道路],"","","",0000-00-00,,2024-07-08T150513,OK,UK,2024-07-08,15:05:13.000000,77.00000,,,2024-07-08 07:05:27.342545,12.00000,3.00000,65.00000,21.00000,"[{""data"":""69.5619"",""hz"":""505.2632""},{""data"":""17.3448"",""hz"":""163.8225""},{""data"":""5.9976"",""hz"":""103.2258""}]",
266968,ITRI_AI01,mobile,ITRI0001001,0.0000000000,0.0000000000,1,"",[未知鄉鎮],[未知道路],"","","",0000-00-00,,2024-07-08T150525,OK,UK,2024-07-08,15:05:25.000000,77.00000,,,2024-07-08 07:05:33.554526,12.00000,3.00000,65.00000,21.00000,"[{""data"":""70.0740"",""hz"":""510.6383""},{""data"":""15.6947"",""hz"":""164.9485""},{""data"":""4.9948"",""hz"":""103.8961""}]",
266969,ITRI_AI01,mobile,ITRI0001001,0.0000000000,0.0000000000,1,"",[未知鄉鎮],[未知道路],"","","",0000-00-00,,2024-07-08T150530,OK,UK,2024-07-08,15:05:30.000000,78.00000,,,2024-07-08 07:05:36.806574,12.00000,2.00000,66.00000,20.00000,"[{""data"":""66.2730"",""hz"":""510.6383""},{""data"":""16.3196"",""hz"":""166.0900""},{""data"":""4.9841"",""hz"":""103.8961""}]",
266971,ITRI_AI01,mobile,ITRI0001001,0.0000000000,0.0000000000,1,"",[未知鄉鎮],[未知道路],"","","",0000-00-00,,2024-07-08T150924,OK,UK,2024-07-08,15:09:24.000000,75.00000,,,2024-07-08 07:09:31.714382,12.00000,4.00000,63.00000,22.00000,"[{""data"":""62.8770"",""hz"":""510.6383""},{""data"":""22.4974"",""hz"":""168.4211""},{""data"":""13.1505"",""hz"":""102.5641""}]",
266972,ITRI_AI01,mobile,ITRI0001001,0.0000000000,0.0000000000,1,"",[未知鄉鎮],[未知道路],"","","",0000-00-00,,2024-07-08T150929,OK,UK,2024-07-08,15:09:29.000000,76.00000,,,2024-07-08 07:09:37.598752,12.00000,3.00000,64.00000,21.00000,"[{""data"":""61.2456"",""hz"":""510.6383""},{""data"":""22.0477"",""hz"":""169.0141""},{""data"":""13.0956"",""hz"":""102.3454""}]",
266979,AI01,mobile,ITRI0011003,24.0737830000,120.5574070000,0,彰化縣,彰化市,公園路二段41巷,公園路二段41巷,"","",0000-00-00,,2024-07-09T090343,OK,UK,2024-07-09,09:03:43.000000,72.00000,,,2024-07-09 01:04:01.831154,12.00000,5.00000,60.00000,23.00000,"[{""data"":""77.0743"",""hz"":""592.5926""},{""data"":""34.7784"",""hz"":""183.2061""},{""data"":""13.0942"",""hz"":""110.8545""}]",
266980,AI01,mobile,ITRI0011003,24.0737460000,120.5576040000,0,彰化縣,彰化市,公園路二段41巷,公園路二段41巷,"","",0000-00-00,,2024-07-09T090400,OK,UK,2024-07-09,09:04:00.000000,74.00000,,,2024-07-09 01:04:09.134452,12.00000,4.00000,62.00000,22.00000,"[{""data"":""95.8291"",""hz"":""585.3659""},{""data"":""39.6299"",""hz"":""183.9080""},{""data"":""18.6363"",""hz"":""112.1495""}]",
266981,AI01,mobile,ITRI0011003,24.0737830000,120.5574700000,0,彰化縣,彰化市,公園路二段41巷,公園路二段41巷,"","",0000-00-00,,2024-07-09T090404,OK,UK,2024-07-09,09:04:04.000000,72.00000,,,2024-07-09 01:04:13.626789,11.00000,5.00000,61.00000,23.00000,"[{""data"":""82.7346"",""hz"":""600.0000""},{""data"":""34.5963"",""hz"":""184.6154""},{""data"":""16.4772"",""hz"":""111.8881""}]",
266982,AI01,mobile,ITRI0011003,24.0737830000,120.5574070000,0,彰化縣,彰化市,公園路二段41巷,公園路二段41巷,"","",0000-00-00,,2024-07-09T090442,OK,UK,2024-07-09,09:04:42.000000,75.00000,,,2024-07-09 01:04:48.674785,12.00000,3.00000,63.00000,22.00000,"[{""data"":""62.7514"",""hz"":""607.5949""},{""data"":""28.1573"",""hz"":""186.0465""},{""data"":""18.6532"",""hz"":""112.9412""}]",
266983,AI01,mobile,ITRI0011003,24.0737200000,120.5576040000,0,彰化縣,彰化市,公園路二段41巷,公園路二段41巷,"","",0000-00-00,,2024-07-09T090446,OK,UK,2024-07-09,09:04:46.000000,81.00000,,,2024-07-09 01:04:51.810512,13.00000,2.00000,68.00000,18.00000,"[{""data"":""72.8021"",""hz"":""607.5949""},{""data"":""24.4690"",""hz"":""185.3282""},{""data"":""20.9789"",""hz"":""113.4752""}]",
266984,AI01,mobile,ITRI0011003,24.0737460000,120.5574700000,0,彰化縣,彰化市,公園路二段41巷,公園路二段41巷,"","",0000-00-00,,2024-07-09T090449,OK,UK,2024-07-09,09:04:49.000000,80.00000,,,2024-07-09 01:04:56.551496,13.00000,2.00000,67.00000,18.00000,"[{""data"":""68.7840"",""hz"":""615.3846""},{""data"":""22.2972"",""hz"":""185.3282""},{""data"":""19.6130"",""hz"":""113.2075""}]",
266999,AI01,mobile,ITRI0004003,24.2834970000,120.6538080000,0,臺中市,神岡區,和睦路一段524巷,和睦路一段524巷,"","{""place_id"":198975634,""licence"":""Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright"",""osm_type"":""node"",""osm_id"":8547759843,""lat"":""24.2834238"",""lon"":""120.6535969"",""category"":""place"",""type"":""house"",""place_rank"":30,""importance"":9.99999999995449e-06,""addresstype"":""place"",""name"":"""",""display_name"":""101號, 溪頭路, 新庄里, 神岡區, 臺中市, 42954, 臺灣"",""address"":{""house_number"":""101號"",""road"":""溪頭路"",""neighbourhood"":""新庄里"",""suburb"":""神岡區"",""city"":""臺中市"",""ISO3166-2-lvl4"":""TW-TXG"",""postcode"":""42954"",""country"":""臺灣"",""country_code"":""tw""},""boundingbox"":[""24.2833738"",""24.2834738"",""120.6535469"",""120.6536469""]}",0000-00-00,,2024-07-09T120604,OK,UK,2024-07-09,12:06:04.000000,76.00000,,,2024-07-09 04:06:11.450896,12.00000,3.00000,64.00000,21.00000,"[{""data"":""60.1118"",""hz"":""510.6383""},{""data"":""25.8736"",""hz"":""174.5455""},{""data"":""18.7414"",""hz"":""103.2258""}]",
267000,AI01,mobile,ITRI0004003,24.2834500000,120.6538150000,0,臺中市,神岡區,和睦路一段524巷,和睦路一段524巷,"","",0000-00-00,,2024-07-09T120608,OK,UK,2024-07-09,12:06:08.000000,76.00000,,,2024-07-09 04:06:16.564292,12.00000,3.00000,64.00000,21.00000,"[{""data"":""53.3611"",""hz"":""516.1290""},{""data"":""21.8047"",""hz"":""174.5455""},{""data"":""15.6195"",""hz"":""103.2258""}]",
267382,ITRI_AI01,mobile,ITRI0001001,0.0000000000,0.0000000000,1,"",[未知鄉鎮],[未知道路],"","","",0000-00-00,,2024-07-12T101339,OK,UK,2024-07-12,10:13:39.000000,82.00000,,,2024-07-12 02:13:51.178475,13.00000,1.00000,69.00000,17.00000,"[{""data"":""136.7204"",""hz"":""571.4286""},{""data"":""47.4111"",""hz"":""186.7704""},{""data"":""21.4956"",""hz"":""111.8881""}]",
267558,AI_Luna,mobile,ITRI0001002,0.0000000000,0.0000000000,1,"",[未知鄉鎮],[未知道路],"","","",0000-00-00,,2024-07-15T092945,OK,UK,2024-07-15,09:29:45.000000,82.00000,,,2024-07-15 01:29:54.303748,12.00000,1.00000,70.00000,16.00000,"[{""data"":""172.9719"",""hz"":""623.3766""},{""data"":""14.1696"",""hz"":""213.3333""},{""data"":""12.3753"",""hz"":""179.1045""},{""data"":""40.3839"",""hz"":""134.0782""},{""data"":""21.6934"",""hz"":""110.5991""}]",
267559,AI_Luna,mobile,ITRI0001002,0.0000000000,0.0000000000,1,"",[未知鄉鎮],[未知道路],"","","",0000-00-00,,2024-07-15T092949,OK,UK,2024-07-15,09:29:49.000000,82.00000,,,2024-07-15 01:29:57.300852,12.00000,1.00000,70.00000,17.00000,"[{""data"":""173.4285"",""hz"":""623.3766""},{""data"":""28.9077"",""hz"":""216.2162""},{""data"":""41.4248"",""hz"":""133.7047""},{""data"":""9.9333"",""hz"":""110.8545""}]",
267560,AI_Luna,mobile,ITRI0001002,0.0000000000,0.0000000000,1,"",[未知鄉鎮],[未知道路],"","","",0000-00-00,,2024-07-15T092953,OK,UK,2024-07-15,09:29:53.000000,82.00000,,,2024-07-15 01:30:02.499245,12.00000,1.00000,70.00000,17.00000,"[{""data"":""184.8554"",""hz"":""623.3766""},{""data"":""30.9071"",""hz"":""217.1946""},{""data"":""37.8983"",""hz"":""132.9640""},{""data"":""2.6879"",""hz"":""112.4122""},{""data"":""1.4426"",""hz"":""111.1111""}]",
267561,AI_Luna,mobile,ITRI0001002,0.0000000000,0.0000000000,1,"",[未知鄉鎮],[未知道路],"","","",0000-00-00,,2024-07-15T092958,OK,UK,2024-07-15,09:29:58.000000,75.00000,,,2024-07-15 01:30:45.102897,11.00000,3.00000,64.00000,21.00000,"[{""data"":""180.6289"",""hz"":""592.5926""},{""data"":""36.4488"",""hz"":""200.8368""},{""data"":""9.8923"",""hz"":""134.8315""},{""data"":""11.0258"",""hz"":""112.1495""}]",
267562,AI_Luna,mobile,ITRI0001002,0.0000000000,0.0000000000,1,"",[未知鄉鎮],[未知道路],"","","",0000-00-00,,2024-07-15T093042,OK,UK,2024-07-15,09:30:42.000000,78.00000,,,2024-07-15 01:30:50.602429,12.00000,2.00000,66.00000,20.00000,"[{""data"":""176.2511"",""hz"":""600.0000""},{""data"":""31.6694"",""hz"":""199.1701""},{""data"":""14.9525"",""hz"":""135.5932""},{""data"":""7.2913"",""hz"":""115.3846""}]",
267563,AI_Luna,mobile,ITRI0001002,0.0000000000,0.0000000000,1,"",[未知鄉鎮],[未知道路],"","","",0000-00-00,,2024-07-15T093045,OK,UK,2024-07-15,09:30:45.000000,79.00000,,,2024-07-15 01:30:53.853029,12.00000,2.00000,67.00000,19.00000,"[{""data"":""168.5692"",""hz"":""607.5949""},{""data"":""23.9657"",""hz"":""196.7213""},{""data"":""18.1332"",""hz"":""136.3636""},{""data"":""13.1451"",""hz"":""112.6761""}]",
267588,ITRI_AI01,mobile,ITRI0001001,0.0000000000,0.0000000000,1,"",[未知鄉鎮],[未知道路],"","","",0000-00-00,,2024-07-15T142923,OK,UK,2024-07-15,14:29:23.000000,84.00000,,,2024-07-15 06:29:32.874432,13.00000,1.00000,71.00000,15.00000,"[{""data"":""82.9446"",""hz"":""571.4286""},{""data"":""24.8135"",""hz"":""186.7704""},{""data"":""6.3339"",""hz"":""110.0917""}]",
267596,ITRI_AI01,mobile,ITRI0001001,0.0000000000,0.0000000000,1,"",[未知鄉鎮],[未知道路],"","","",0000-00-00,,2024-07-15T142954,OK,UK,2024-07-15,14:29:54.000000,73.00000,,,2024-07-15 06:30:02.066819,11.00000,4.00000,62.00000,23.00000,"[{""data"":""210.7836"",""hz"":""585.3659""},{""data"":""51.5086"",""hz"":""195.1220""},{""data"":""10.3446"",""hz"":""113.4752""}]",
267604,ITRI_AI01,mobile,ITRI0001001,25.1427900000,121.7368100000,0,基隆市,中山區,健民街,中山區健民街5號,健民里民活動中心,"{""place_id"":233256146,""licence"":""Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright"",""osm_type"":""way"",""osm_id"":367875281,""lat"":""25.1423415"",""lon"":""121.73762954892287"",""category"":""amenity"",""type"":""community_centre"",""place_rank"":30,""importance"":6.28877698939043e-05,""addresstype"":""amenity"",""name"":""健民里民活動中心"",""display_name"":""健民里民活動中心, 5, 健民街, 健民里, 中山區, 牛稠港, 基隆市, 20342, 臺灣"",""address"":{""amenity"":""健民里民活動中心"",""house_number"":""5"",""road"":""健民街"",""neighbourhood"":""健民里"",""suburb"":""中山區"",""village"":""牛稠港"",""city"":""基隆市"",""ISO3166-2-lvl4"":""TW-KEE"",""postcode"":""20342"",""country"":""臺灣"",""country_code"":""tw""},""boundingbox"":[""25.1422040"",""25.1425056"",""121.7374780"",""121.7377811""]}",0000-00-00,,2024-07-15T143556,OK,UK,2024-07-15,14:35:56.000000,80.00000,,,2024-07-15 06:36:15.138920,12.00000,2.00000,68.00000,19.00000,"[{""data"":""78.6575"",""hz"":""631.5789""},{""data"":""31.7704"",""hz"":""205.1282""},{""data"":""11.4533"",""hz"":""123.3933""}]",
267605,ITRI_AI01,mobile,ITRI0003003,0.0000000000,0.0000000000,1,"",[未知鄉鎮],[未知道路],"","","",0000-00-00,,2024-07-15T143858,OK,UK,2024-07-15,14:38:58.000000,71.00000,,,2024-07-15 06:39:06.185648,11.00000,5.00000,60.00000,24.00000,"[{""data"":""52.4300"",""hz"":""716.4179""},{""data"":""29.3786"",""hz"":""240.0000""},{""data"":""15.0904"",""hz"":""144.1441""},{""data"":""1.0196"",""hz"":""104.5752""}]",
267614,ITRI_AI01,mobile,ITRI0003003,0.0000000000,0.0000000000,1,"",[未知鄉鎮],[未知道路],"","","",0000-00-00,,2024-07-15T144955,OK,UK,2024-07-15,14:49:55.000000,77.00000,,,2024-07-15 06:50:27.603730,12.00000,3.00000,65.00000,20.00000,"[{""data"":""92.0158"",""hz"":""516.1290""},{""data"":""32.6622"",""hz"":""170.8185""},{""data"":""22.2947"",""hz"":""103.4483""}]",
267615,ITRI_AI01,mobile,ITRI0003003,24.5631770000,120.8203100000,0,苗栗縣,苗栗市,府前路,建功里府前路,苗栗市停2停車場,"{""place_id"":232215629,""licence"":""Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright"",""osm_type"":""way"",""osm_id"":965291746,""lat"":""24.5631898"",""lon"":""120.82031895402662"",""category"":""amenity"",""type"":""parking"",""place_rank"":30,""importance"":9.99999999995449e-06,""addresstype"":""amenity"",""name"":""苗栗市停2停車場"",""display_name"":""苗栗市停2停車場, 府前路, 建功里, 苗栗市, 苗栗縣, 36001, 臺灣"",""address"":{""amenity"":""苗栗市停2停車場"",""road"":""府前路"",""city_district"":""建功里"",""town"":""苗栗市"",""county"":""苗栗縣"",""ISO3166-2-lvl4"":""TW-MIA"",""postcode"":""36001"",""country"":""臺灣"",""country_code"":""tw""},""boundingbox"":[""24.5630455"",""24.5633271"",""120.8201859"",""120.8204513""]}",0000-00-00,,2024-07-15T145103,OK,UK,2024-07-15,14:51:03.000000,84.00000,,,2024-07-15 06:51:11.098348,13.00000,1.00000,71.00000,15.00000,"[{""data"":""97.7031"",""hz"":""571.4286""},{""data"":""24.9363"",""hz"":""192.0000""},{""data"":""17.7251"",""hz"":""113.4752""}]",
267680,ITRI_AI01,mobile,ITRI0001001,0.0000000000,0.0000000000,1,"",[未知鄉鎮],[未知道路],"","","",0000-00-00,,2024-07-15T154213,OK,UK,2024-07-15,15:42:13.000000,92.00000,,,2024-07-15 07:42:22.057065,3.00000,0.00000,89.00000,7.00000,"[{""data"":""45.2383"",""hz"":""545.4545""},{""data"":""16.1951"",""hz"":""177.1218""},{""data"":""4.1223"",""hz"":""105.9603""}]",
267710,ITRI_AI01,mobile,ITRI0003003,24.5654210000,120.8189680000,0,苗栗縣,苗栗市,忠孝路,建功里忠孝路,公共停車場,"{""place_id"":201027343,""licence"":""Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright"",""osm_type"":""way"",""osm_id"":392702502,""lat"":""24.5654282"",""lon"":""120.81900546324151"",""category"":""amenity"",""type"":""parking"",""place_rank"":30,""importance"":9.99999999995449e-06,""addresstype"":""amenity"",""name"":""公共停車場"",""display_name"":""公共停車場, 忠孝路, 建功里, 苗栗市, 苗栗縣, 36048, 臺灣"",""address"":{""amenity"":""公共停車場"",""road"":""忠孝路"",""city_district"":""建功里"",""town"":""苗栗市"",""county"":""苗栗縣"",""ISO3166-2-lvl4"":""TW-MIA"",""postcode"":""36048"",""country"":""臺灣"",""country_code"":""tw""},""boundingbox"":[""24.5652617"",""24.5656519"",""120.8189177"",""120.8191068""]}",0000-00-00,,2024-07-16T133917,OK,UK,2024-07-16,13:39:17.000000,77.00000,,,2024-07-16 05:39:27.061962,8.00000,3.00000,69.00000,20.00000,"[{""data"":""8.5715"",""hz"":""500.0000""},{""data"":""1.2981"",""hz"":""300.0000""},{""data"":""2.6204"",""hz"":""179.1045""},{""data"":""0.5323"",""hz"":""109.8398""}]",
268093,ITRI_AI01,mobile,ITRI0003003,0.0000000000,0.0000000000,1,"",[未知鄉鎮],[未知道路],"","","",0000-00-00,,2024-07-17T101659,OK,UK,2024-07-17,10:16:59.000000,76.00000,,,2024-07-17 02:17:06.695029,12.00000,3.00000,64.00000,21.00000,"[{""data"":""46.4860"",""hz"":""527.4725""},{""data"":""1.4732"",""hz"":""284.0237""},{""data"":""25.9448"",""hz"":""181.1321""},{""data"":""6.6735"",""hz"":""109.5890""}]",
268245,AI01,mobile,ITRI0002001,24.8755080000,121.2892300000,0,桃園市,大溪區,大漢街44巷,一德里大漢街44巷24號號,"","{""place_id"":202391912,""licence"":""Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright"",""osm_type"":""node"",""osm_id"":11190138992,""lat"":""24.8755721"",""lon"":""121.289197"",""category"":""place"",""type"":""house"",""place_rank"":30,""importance"":9.99999999995449e-06,""addresstype"":""place"",""name"":"""",""display_name"":""24號, 大漢街44巷, 三板橋, 一德里, 大溪區, 桃園市, 33556, 臺灣"",""address"":{""house_number"":""24號"",""road"":""大漢街44巷"",""hamlet"":""三板橋"",""suburb"":""一德里"",""town"":""大溪區"",""city"":""桃園市"",""ISO3166-2-lvl4"":""TW-TAO"",""postcode"":""33556"",""country"":""臺灣"",""country_code"":""tw""},""boundingbox"":[""24.8755221"",""24.8756221"",""121.2891470"",""121.2892470""]}",0000-00-00,,2024-07-18T101156,OK,UK,2024-07-18,10:11:56.000000,75.00000,,,2024-07-18 02:12:07.621824,11.00000,3.00000,64.00000,21.00000,"[{""data"":""62.6858"",""hz"":""564.7059""},{""data"":""23.4088"",""hz"":""188.2353""},{""data"":""17.2423"",""hz"":""113.2075""}]",
268275,AI01,mobile,ITRI0000005,0.0000000000,0.0000000000,1,"",[未知鄉鎮],[未知道路],"","","",0000-00-00,,2024-07-18T135654,OK,UK,2024-07-18,13:56:54.000000,84.00000,,,2024-07-18 05:57:05.214463,13.00000,1.00000,71.00000,16.00000,"[{""data"":""86.0202"",""hz"":""592.5926""},{""data"":""17.6579"",""hz"":""188.9764""},{""data"":""5.0233"",""hz"":""130.4348""},{""data"":""5.8958"",""hz"":""109.0909""}]",
268276,AI01,mobile,ITRI0000005,0.0000000000,0.0000000000,1,"",[未知鄉鎮],[未知道路],"","","",0000-00-00,,2024-07-18T135654,OK,UK,2024-07-18,13:56:54.000000,84.00000,,,2024-07-18 05:57:05.646392,13.00000,1.00000,71.00000,16.00000,"[{""data"":""86.0202"",""hz"":""592.5926""},{""data"":""17.6579"",""hz"":""188.9764""},{""data"":""5.0233"",""hz"":""130.4348""},{""data"":""5.8958"",""hz"":""109.0909""}]",
